Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
"The Big Year","The Big Year (2011)",2011,,"In birding, a Big Year is seeing or hearing as many different species of birds as possible in a calendar year. Three men pursue the Birder of the Year title: Kenny Bostick, who's seen a record 732 in a past big year, Stu Preissler, newly retired, and Brad Harris, who narrates the story. Life gets in the way: Bostick's wife wants a baby, Stu's firm needs him for sensitive negotiations, and Brad, divorced and underemployed at 36, has an encouraging mom and a disapproving dad. They criss-cross the continent (including a trip to Alaska's westernmost island), follow migration patterns, and head for storms that force birds to ground. Who will win, at what cost, and with what rewards?",https://hydramovies.com/wp-content/uploads/2018/04/The-Big-Year-Movie-Poster.jpg,tt1053810,6.2,0,English,JCBAP2wId5M
"The Big White","The Big White (2005)",2005,Action|Comedy|Crime|Drama,"In the middle of Alaska, travel agent Paul Barnell is near bankruptcy. Desperate to help himself and his beloved, mentally ill wife Margaret, Paul discovers a dead body and passes it off as his missing brother Raymond, whose life is insured for up to $1,000,000. Everybody is duped, except for workaholic insurance investigator Ted Waters, who sets out to expose Paul, in hopes of being promoted out of Alaska. Meanwhile, two rookie hit men, Gary and Jimbo, discover Paul took 'their' body and kidnap Margaret, demanding the body back. Then, Raymond turns up alive, wanting in on the action...",https://hydramovies.com/wp-content/uploads/2018/04/The-Big-White-Movie-Poster.jpg,tt0402850,6.4,100,English,STrev_hzFiM
"The Best Offer","The Best Offer (2013)",2013,Action|Crime|Drama|Mystery|Romance,"In the world of high-end art auctions and antiques, Virgil Oldman is an elderly and esteemed but eccentric genius art-expert, known and appreciated by the world. Oldman is hired by a solitary young heiress, Claire Ibbetson, to auction off the large collection of art and antiques left to her by her parents. For some reason, Claire always refuses to be seen in person. Robert aids Oldman in restoring and reassembling some odd mechanical parts he finds amongst Claire's belongings, while also giving him advice on how to befriend her and deal with his feelings towards her. Also a friend of Oldman, Billy Whistler helps him to acquire a secret private collection of master paintings.",https://hydramovies.com/wp-content/uploads/2018/04/The-Best-Offer-Movie-Poster.jpg,tt1924396,7.8,131,English,yeI830kIUS4
"The Best Man Holiday","The Best Man Holiday (2013)",2013,Action|Comedy|Drama,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",https://hydramovies.com/wp-content/uploads/2018/04/The-Best-Man-Holiday-Movie-Poster.jpg,tt2083355,6.7,123,English,k6iNiJivOOQ
"The Best Exotic Marigold Hotel","The Best Exotic Marigold Hotel (2011)",2011,Action|Comedy|Drama|Romance,"Seven elderly Britons, for a variety of reasons, respond to an online ad and travel to Jaipur, India, where they find run-down hotel with a young, exuberant, and optimistic host. Evelyn, newly widowed, wants low-cost experience, Graham seeks a long-ago love, Douglas and Jean have lost their pension in a family investment, Muriel needs cheap hip surgery, Madge seeks a rich husband, and Norman is chasing women. India affects each in different ways, enchanting Douglas and Evelyn while driving Jean deeper into bitterness. Their host, young Sonny, has dreams but little cash or skill; he also has a girlfriend whom his mother dismisses. Stories cross and discoveries await each one.",https://hydramovies.com/wp-content/uploads/2018/04/The-Best-Exotic-Marigold-Hotel-Movie-Poster.jpg,tt1412386,7.3,124,English,dDY89LYxK0w
"The Beaver","The Beaver (2011)",2011,Action|Drama,"Walter Black ('Mel Gibson') is depressed and sleeps most of the day. It's driving his family crazy, and his wife Meredith (Jodie Foster) kicks him out. Walter starts carrying a beaver puppet and tries to commit suicide (unsuccessfully). He uses the puppet to talk to himself, trying to bolster his spirits, and is trying to rebuild his life. Through the beaver, the family begins to learn about Walter's history and problems, and as he continues rebuilding, the beaver shows us all a way to cope.",https://hydramovies.com/wp-content/uploads/2018/04/The-Beaver-Movie-Poster.jpg,tt1321860,6.7,91,English,JQUVlxzGYYs
"The Beach","The Beach (2000)",2000,Action|Adventure|Drama|Romance|Thriller,"Garland's novel centers on a young nicotine-addicted traveler named Richard, an avid pop-culture buff with a particular love for video games and Vietnam War movies. While at a hotel in Bangkok, he finds a map left by his strange, whacked-out neighbor, who just committed suicide. The map supposedly leads to a legendary island paradise where some other wayward souls have settled.",https://hydramovies.com/wp-content/uploads/2018/04/The-Beach-Movie-Poster.jpg,tt0163978,6.6,119,English,3KLyIhbQzLk
"The Battery","The Battery (2012)",2012,Action|Adventure|Drama|Horror,"Two former baseball players, Ben (Jeremy Gardner) and Mickey (Adam Cronheim), cut an aimless path across a desolate New England. They stick to the back roads and forests to steer clear of the shambling corpses that patrol the once bustling cities and towns. In order to survive, they must overcome the stark differences in each other's personalities. Ben embraces an increasingly feral, lawless, and nomadic lifestyle while Mickey is unable to accept the harsh realities of the new world and longs for the creature comforts he once took for granted. A bed, a girl, and a safe place to live. When the men intercept a radio transmission from a seemingly thriving, protected community, Mickey will stop at nothing to find it, even though it is made perfectly clear that he is not welcome.",https://hydramovies.com/wp-content/uploads/2018/04/The-Battery-Movie-Poster.jpg,tt2272350,6.4,101,English,6RAC0uwuIr8
"The Bank Job","The Bank Job (2008)",2008,Action|Crime|Drama|Romance|Thriller,"Business is slow for Terry Leather, a London car dealer, married with children. He's an artful dodger, so Martine, a former model with a thing for him, brings him her scheme: a bank's alarm is off for a couple weeks, so let's tunnel into the vault. He assembles a team, not realizing her real goal is a safe-deposit box with compromising photos of a royal: she needs the photos to trade for avoiding a jail sentence - and MI-5, or is it MI-6, is pulling the strings two steps removed. A Trinidadian thug, a high-end bordello owner, and a pornographer also have things stored in the vault, so the break-in threatens many a powerful personage. Is there any way these amateurs can pull it off?",https://hydramovies.com/wp-content/uploads/2018/04/The-Bank-Job-Movie-Poster.jpg,tt0200465,7.3,111,English,c417t_pXz-w
"The Bachelor Weekend","The Bachelor Weekend (2013)",2013,Action|Comedy,"A bachelor party weekend in the great outdoors takes some unexpected detours.",https://hydramovies.com/wp-content/uploads/2018/04/The-Bachelor-Weekend-Movie-Poster.jpg,tt2573858,6.1,94,English,5ztYpO6B7U0
"The Babadook","The Babadook (2014)",2014,Action|Drama|Fantasy|Horror|Thriller,"Amelia, who lost her husband in a car crash on the way to give birth to Samuel, their only child, struggles to cope with her fate as a single mom. Samuel's constant fear of monsters and violent reaction to overcome the fear doesn't help her cause either, which makes her friends become distant. When things can not get any worse, they read a strange book in their house about the 'Babadook' monster that hides in the dark areas of their house. Even Amelia seems to feel the effect of Babadook and desperately tries in vain to destroy the book. The nightmarish experiences the two encounter form the rest of the story.",https://hydramovies.com/wp-content/uploads/2018/04/The-Babadook-Movie-Poster.jpg,tt2321549,6.8,93,English,k5WQZzDRVtw
"The Awakening","The Awakening (2011)",2011,Action|Horror|Thriller,"In 1921, in London, the arrogant and skeptical Florence Cathcart is famous for exposing hoaxes and helping the police to arrest con artists. The stranger Robert Mallory tells her that the headmaster of a boarding school in Rookford had invited her to travel to Cumbria to investigate a ghost that is frightening the pupils to death. He also tells that many years ago there was a murder in the estate and recently pupil Walter Portman had died. The reluctant Florence finally accepts to go to Cumbria. On arrival, she is welcomed by governess Maud and the boy Thomas Hill. Soon Florence discovers what had happened to Walter and then the students, teachers and staff are released on vacation, and Florence remains alone with Robert, Maud and Tom in the school. Florence is ready to leave the boarding school when strange things happen, leaving Florence scared.",https://hydramovies.com/wp-content/uploads/2018/04/The-Awakening-Movie-Poster.jpg,tt1687901,6.5,102,English,vYU9FV8Wxc8
"The Aviator","The Aviator (2004)",2004,Action|Biography|Drama|History,"Biopic of billionaire Howard Hughes, starting with his early filmmaking years as owner of RKO studios but mostly focusing on his role in designing and promoting new aircraft. Hughes was a risk-taker spending several fortunes on designing experimental aircraft and eventually founding TWA as a rival to Pan AM airlines owned by his great rival Juan Trippe. When Trippe's politico Senator Ralph Owen Brewster accuses Hughes of being a war profiteer, it's Hughes who gains the upper hand. Hughes also had many women in his life including a long relationship with actress Katharine Hepburn. From an early age however, Hughes was also germophobic and would have severe bouts of mental illness.",https://hydramovies.com/wp-content/uploads/2018/04/The-Aviator-Movie-Poster.jpg,tt0338751,7.5,170,English,FebPJlmgldE
"The Avengers","The Avengers (2012)",2012,Action|Adventure|Sci-Fi|Thriller,"Nick Fury is the director of S.H.I.E.L.D., an international peace-keeping agency. The agency is a who's who of Marvel Super Heroes, with Iron Man, The Incredible Hulk, Thor, Captain America, Hawkeye and Black Widow. When global security is threatened by Loki and his cohorts, Nick Fury and his team will need all their powers to save the world from disaster which is formed by Loki and his team",https://hydramovies.com/wp-content/uploads/2018/04/The-Avengers-Movie-Poster.jpg,tt0848228,8.1,143,English,1hPpG4s3-O4
"The Artist","The Artist (2011)",2011,Action|Comedy|Drama|Romance,"Outside a movie premiere, enthusiastic fan Peppy Miller literally bumps into the swashbuckling hero of the silent film, George Valentin. The star reacts graciously and Peppy plants a kiss on his cheek as they are surrounded by photographers. The headlines demand: ""Who's That Girl?"" and Peppy is inspired to audition for a dancing bit-part at the studio. However as Peppy slowly rises through the industry, the introduction of talking-pictures turns Valentin's world upside-down.",https://hydramovies.com/wp-content/uploads/2018/04/The-Artist-Movie-Poster.jpg,tt1655442,7.9,100,English,OK7pfLlsUQM
"The Art of the Steal","The Art of the Steal (2013)",2013,Action|Comedy|Crime|Thriller,"Crunch Calhoun (Kurt Russell), a third rate motorcycle daredevil and semi-reformed art thief, agrees to get back into the con game and pull off one final lucrative art theft with his untrustworthy brother, Nicky (Matt Dillon). Reassembling the old team, Crunch comes up with a plan to steal a priceless historical book, but the successful heist leads to another far riskier plan devised by Nicky. They fail to realize each other's separate agendas when their plan goes awry in this con movie about honor, revenge and the bonds of brotherhood.",https://hydramovies.com/wp-content/uploads/2018/04/The-Art-of-the-Steal-Movie-Poster.jpg,tt2172985,6.3,90,English,KqMawyNZ45M
"The Art of Getting By","The Art of Getting By (2011)",2011,Action|Drama|Romance,"Believing the quote that you are born alone, die alone and everything else is an illusion, George doesn't see the point of life, school, or homework. Then he meets Sally and he now has a reason to go to school and make friends, even if he's not ready to admit to himself or to her that he likes her. The school's principal and art teacher introduce him to an alumni, and successful artist, Dustin, who can help guide George along life's path, but other distractions start surfacing, and George might not even be able to graduate from high school.",https://hydramovies.com/wp-content/uploads/2018/04/The-Art-of-Getting-By-Movie-Poster.jpg,tt1645080,6.6,83,English,tueRW54vj4Y
"The Armstrong Lie","The Armstrong Lie (2013)",2013,Action|Biography|Documentary|Sport,"A documentary chronicling sports legend Lance Armstrong's improbable rise and ultimate fall from grace.",https://hydramovies.com/wp-content/uploads/2018/04/The-Armstrong-Lie-Movie-Poster.jpg,tt1638364,7.3,124,English,vx3KJn8r8y0
"The Animatrix","The Animatrix (2003)",2003,Action|Adventure|Animation|Sci-Fi,"Anthology of nine short anime (Japanese animation) films tied in to the 1999 blockbuster ""The Matrix"" and its sequels. ""Final Flight of the Osiris"": The crew of the hovercraft Osiris attempt to warn their city of an imminent attack. ""The Second Renaissance, Parts 1 & 2"": The story behind the war between man and the machines, how mankind scorched the sky, and the creation of the Matrix. ""Kid's Story"": A teenager is contacted by Neo, and manages to escape the Matrix. ""Program"": Two warriors battle in a samurai training simulation when one decides to betray his crewmates and re-enter the Matrix. ""World Record"": A champion sprinter manages to break free of the Matrix by sheer physical effort during a record attempt. ""Beyond"": A young girl searching for her cat discovers a haunted house caused by a glitch in the system. ""A Detective Story"": Private investigator Ash tracks a hacker named Trinity through the looking glass. ""Matriculated"": A group of humans capture a machine scout and insert ...",https://hydramovies.com/wp-content/uploads/2018/04/The-Animatrix-Movie-Poster.jpg,tt0328832,7.4,100,English,JwKJsRU6V_s
"The Amityville Horror","The Amityville Horror (2005)",2005,Action|Drama|Horror|Mystery|Thriller,"In December 1975, George and Kathy Lutz along with their three children move into an elegant Long Island house. What they don't know is that the house was the site of a horrific mass murder a year before. They decide to keep the house and attempt to keep the horror in the past, but are now haunted by a murderous presence. This is until, George starts to behave weirdly and their daughter, Chelsea starts to see people. What follows is 28 days of sheer, unbridled terror for the family with demonic visions of the dead. Based on the true story of George and Kathy Lutz, The Amityville Horror remains one of the most horrifying haunted house stories ever told - because it actually happened.",https://hydramovies.com/wp-content/uploads/2018/04/The-Amityville-Horror-Movie-Poster.jpg,tt0384806,6,90,English,c5Maq9H1lZ8
"The American","The American (2010)",2010,Action|Crime|Drama|Thriller,"Alone among assassins, Jack is a master craftsman. When a job in Sweden ends more harshly than expected for this American abroad, he vows to his contact Pavel that his next assignment will be his last. Jack reports to the Italian countryside, where he holes up in a small town and relishes being away from death for a spell. The assignment, as specified by a Belgian woman, Mathilde, is in the offing as a weapon is constructed. Surprising himself, Jack seeks out the friendship of local priest Father Benedetto and pursues romance with local woman Clara. But by stepping out of the shadows, Jack may be tempting fate.",https://hydramovies.com/wp-content/uploads/2018/04/The-American-Movie-Poster.jpg,tt1440728,6.3,105,English,hPYRslx1w4Y
"The Amazing Spider-Man","The Amazing Spider-Man (2012)",2012,Action|Adventure|Fantasy|Sci-Fi,"Peter Parker (Garfield) is an outcast high schooler who was abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben (Sheen) and Aunt May (Field). Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. Peter is also finding his way with his first high school crush, Gwen Stacy (Stone), and together, they struggle with love, commitment, and secrets. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance - leading him directly to Oscorp and the lab of Dr. Curt Connors (Ifans), his father's former partner. As Spider-Man is set on a collision course with Connors' alter-ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",https://hydramovies.com/wp-content/uploads/2018/04/The-Amazing-Spider-Man-Movie-Poster.jpg,tt0948470,7,136,English,atCfTRMyjGU
"The Amazing Spider-Man 2","The Amazing Spider-Man 2 (2014)",2014,Action|Adventure|Fantasy|Sci-Fi,"We've always known that Spider-Man's most important conflict has been within himself: the struggle between the ordinary obligations of Peter Parker and the extraordinary responsibilities of Spider-Man. But in The Amazing Spider-Man 2, Peter Parker finds that his greatest battle is about to begin. It's great to be Spider-Man. For Peter Parker, there's no feeling quite like swinging between skyscrapers, embracing being the hero, and spending time with Gwen. But being Spider-Man comes at a price: only Spider-Man can protect his fellow New Yorkers from the formidable villains that threaten the city. With the emergence of Electro, Peter must confront a foe far more powerful than he. And as his old friend, Harry Osborn, returns, Peter comes to realize that all of his enemies have one thing in common: Oscorp.",https://hydramovies.com/wp-content/uploads/2018/04/The-Amazing-Spider-Man-2-Movie-Poster.jpg,tt1872181,6.7,142,English,QJDvmDtTi6Y
"The Adventures of Tintin","The Adventures of Tintin (2011)",2011,Action|Adventure|Animation|Family|Mystery,"Having bought a model ship, the Unicorn, for a pound off a market stall Tintin is initially puzzled that the sinister Mr. Sakharine should be so eager to buy it from him, resorting to murder and kidnapping Tintin - accompanied by his marvellous dog Snowy - to join him and his gang as they sail to Morocco on an old cargo ship. Sakharine has bribed the crew to revolt against the ship's master, drunken Captain Haddock, but Tintin, Snowy and Haddock escape, arriving in Morocco at the court of a sheikh, who also has a model of the Unicorn. Haddock tells Tintin that over three hundred years earlier his ancestor Sir Francis Haddock was forced to scuttle the original Unicorn when attacked by a piratical forebear of Sakharine but he managed to save his treasure and provide clues to its location in three separate scrolls, all of which were secreted in models of the Unicorn. Tintin and Sakharine have one each and the villain intends to use the glass-shattering top Cs of operatic soprano the ...",https://hydramovies.com/wp-content/uploads/2018/04/The-Adventures-of-Tintin-Movie-Poster.jpg,tt0983193,7.4,107,English,9ua_4ajpP58
"The Adjustment Bureau","The Adjustment Bureau (2011)",2011,Action|Romance|Sci-Fi|Thriller,"Do we control our destiny, or do unseen forces manipulate us? A man glimpses the future Fate has planned for him and realizes he wants something else. To get it, he must pursue across, under and through the streets of modern-day New York the only woman he's ever loved. On the brink of winning a seat in the U.S. Senate, ambitious politician David Norris (Matt Damon) meets beautiful contemporary ballet dancer Elise Sellas (Emily Blunt), a woman like none he's ever known. But just as he realizes he's falling for her, mysterious men conspire to keep the two apart. David learns he is up against the agents of Fate itself, the men of The Adjustment Bureau, who will do everything in their considerable power to prevent David and Elise from being together. In the face of overwhelming odds, he must either let her go and accept a predetermined path... or risk everything to defy Fate and be with her.",https://hydramovies.com/wp-content/uploads/2018/04/The-Adjustment-Bureau-Movie-Poster.jpg,tt1385826,7.1,106,English,2RaeXSoFnMY
"The A-Team","The A-Team (2010)",2010,Action|Adventure|Comedy|Crime|Thriller,"Four American soldiers who are in Iraq are sent on a mission to recover plates for printing 100 dollar bills that were used to print a billion dollars. After doing the job and returning to the base their commanding officer is killed in an explosion and the plates are stolen by another operative. They would be court martialed and sent to different prisons. 6 months later, the leader, Hannibal Smith is visited by a CIA spook who tells him he knows where the man who took the plates is and wants him and his men to recover it. So he helps him escape and he breaks out the others and they go after the plates. But after doing it, they discover that the spook might not be ok. And a military intelligence officer who was involved with one of them is pursuing them.",https://hydramovies.com/wp-content/uploads/2018/04/The-A-Team-Movie-Poster.jpg,tt0429493,6.8,117,English,ofSAt9r2Gek
"The 84th Annual Academy Awards","The 84th Annual Academy Awards (2012)",2012,Action|Comedy,"Annual awards presentation honoring the best film achievements of 2011.",https://hydramovies.com/wp-content/uploads/2018/04/The-84th-Annual-Academy-Awards-Movie-Poster.jpg,tt2089826,7.3,0,English,ECYkgEXS7a8
"The 40-Year-Old Virgin","The 40-Year-Old Virgin (2005)",2005,Action|Comedy|Romance,"Andy at the age of 40 still hasn't had sex. He lets his secret slip at a poker game with his buds from work. After the revealing all his friends are on a mission to help get him laid. Along the way Andy meets a nice mom, Trish, and they fall head over heels for each other.",https://hydramovies.com/wp-content/uploads/2018/04/The-40-Year-Old-Virgin-Movie-Poster.jpg,tt0405422,7.1,116,English,YnDeJn-BX5Q
"That's What I Am","That's What I Am (2011)",2011,Action|Comedy|Drama|Romance,"A coming-of-age story set in 1965 that follows 12-year-old Andy Nichol (Chase Ellison), a bright student who, like most kids his age, will do anything to avoid conflict for fear of suffering overwhelming ridicule and punishment from his junior high school peers. Everyone's favorite teacher, Mr. Simon (Ed Harris), pairs Andy with the school's biggest outcast and social pariah, Stanley, aka ""Big G"" (Alexander Walters), on a critical term project. Sporting thick orange hair, a head too big for his body and ears too big for his head, ""Big G"" has been the object of ridicule since grade school. Before long, Andy will learn that there was truly a method behind Mr. Simon's madness as to why he teamed these two up. As the story unfolds, Mr. Simon finds himself the target of a malicious rumor after Principal Kelner (Amy Madigan) suspends a school bully for brutally beating up a female classmate whom he thinks has ""cooties."" When Andy watches ""Big G"" fearlessly confront the school bully, a ...",https://hydramovies.com/wp-content/uploads/2018/04/Thats-What-I-Am-Movie-Poster.jpg,tt1606180,7.1,101,English,Fn16X0A3avY
"That Awkward Moment","That Awkward Moment (2014)",2014,Action|Comedy|Romance,"Jason has just been dumped, but he didn't even realize they were going out. Meanwhile, Mikey's wife has just asked him for a divorce, and perpetually single Daniel is still single. The three best friends are determined to stay single together and just have fun. But then Jason meets Ellie who just might be perfect for him, Daniel starts to realize that his gal pal Chelsea might be perfect for him, and Mikey has always thought that his wife was perfect for him. The boys are going to have to juggle their single life with their romantic entanglements and it's going to get awkward.",https://hydramovies.com/wp-content/uploads/2018/04/That-Awkward-Moment-Movie-Poster.jpg,tt1800246,6.2,94,English,wRcVgJjnFLo
"Thank You for Smoking","Thank You for Smoking (2005)",2005,Action|Comedy|Drama,"The chief spokesperson and lobbyist Nick Naylor is the Vice President of the Academy of Tobacco Studies. He is talented in speaking and spins arguments to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-title the M.O.D. Squad, a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use of a skull and crossbones on cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",https://hydramovies.com/wp-content/uploads/2018/04/Thank-You-for-Smoking-Movie-Poster.jpg,tt0427944,7.6,92,English,iBELC_vxqhI
"Testament of Youth","Testament of Youth (2014)",2014,Action|Biography|Drama|History|War,"A long, long time ago, back in the spring of 1914, they were so happy together. There was Vera Brittain, an upper class girl with ideas of her own; and her bright brother Edward; and his group of friends among whom Roland Leighton, wonderful, handsome, sensitive Roland Vera had fallen for... Always having great times together talking, laughing, exchanging ideas, walking, eating, swimming together; all of them envisioning the glittering future they deserved: Vera, despite her father's opposition, would study at Oxford, marry Roland and be a famous writer; Roland, as for him, would be acclaimed as a great poet while Edward and his friends would each become a prominent figure in his respective field... But then came that fateful day on 4 August 1914 when Britain declared war on Germany. All those beautiful dreams were to be shattered one after the other. All except one: Vera wound up becoming a writer... A writer but a pacifist as well.",https://hydramovies.com/wp-content/uploads/2018/04/Testament-of-Youth-Movie-Poster.jpg,tt1441953,7.3,129,English,0tP7k4wqVJo
"Terminator Salvation","Terminator Salvation (2009)",2009,Action|Adventure|Drama|Sci-Fi|Thriller,"In 2003, in the Longview State Correctional Facility, the criminal Marcus Wright is on death row, and is convinced by the cancerous Dr. Serena Kogan to donate his body to her research and he accepts. In 2018, after an unsuccessful attack to a Skynet facility, only John Connor survives, but he discovers that Skynet is developing the powerful new model T-800. Out of the blue, Marcus appears naked and with amnesia in the location. Marcus befriends the teenager Kyle Reese and the girl Star who help him to survive the lethal machines and they travel together in a Jeep. Meanwhile the resistance discovers a signal that might turn-off the machines and John offers to test it. When Kyle is captured by a machine and brought to the Skynet headquarters, Marcus decides to help the youngster and heads to Skynet; on the way, he saves Blair Williams who suggests to him that he should meet John Connor first. But Marcus steps on a mine and is submitted to surgery, when a secret about his origins is ...",https://hydramovies.com/wp-content/uploads/2018/04/Terminator-Salvation-Movie-Poster.jpg,tt0438488,6.6,115,English,-Czz-TcWCkA
"Terminator 3: Rise of the Machines","Terminator 3: Rise of the Machines (2003)",2003,Action|Adventure|Fantasy|Romance|Sci-Fi,"More than 10 years after 'Terminator 2', John Connor now exists only as a drifter - living 'off the grid', so no more Terminators from the future can hunt him down. Unfortunately, SkyNet does send another one back - and this one is called the T-X, even more powerful & advanced than the dreaded T-1000. However, another CSM-101 Terminator is also sent back to protect John against the T-X. Now, Skynet is patiently assuming control of civilian computer systems, under the guise of a computer virus. John has also met his future wife, Kate Brewster, whose father - a U.S. Air Force General - is in charge of the military computer systems & is leery of up linking SkyNet. However, when the SkyNet virus infects the U.S military computers & leaves the country open to attack, the machines begin their horrific takeover. Soon a nuclear war will result - and the war against the machines will begin. Can the outdated CSM-101 Terminator eliminate the highly advanced T-X - or will a darker future await ...",https://hydramovies.com/wp-content/uploads/2018/04/Terminator-3-Rise-of-the-Machines-Movie-Poster.jpg,tt0181852,6.3,109,English,Ol-X-ZzrvkM
Ted,"Ted (2012)",2012,Action|Animation|Comedy|Fantasy|Romance,"John makes a Christmas miracle happen by bringing his one and only friend to life, his teddy bear. The two grow up together and John must then choose to stay with his girlfriend or keep his friendship with his crude and extremely inappropriate teddy bear, Ted.",https://hydramovies.com/wp-content/uploads/2018/04/Ted-Movie-Poster.jpg,tt1637725,7,106,English,8YBlnHxkCJc
Tangled,"Tangled (2010)",2010,Action|Adventure|Animation|Comedy|Family,"After receiving the healing powers from a magical flower, the baby Princess Rapunzel is kidnapped from the palace in the middle of the night by Mother Gothel. Mother Gothel knows that the flower's magical powers are now growing within the golden hair of Rapunzel, and to stay young, she must lock Rapunzel in her hidden tower. Rapunzel is now a teenager and her hair has grown to a length of 70-feet. The beautiful Rapunzel has been in the tower her entire life, and she is curious of the outside world. One day, the bandit Flynn Ryder scales the tower and is taken captive by Rapunzel. Rapunzel strikes a deal with the charming thief to act as her guide to travel to the place where the floating lights come from that she has seen every year on her birthday. Rapunzel is about to have the most exciting and magnificent journey of her life.",https://hydramovies.com/wp-content/uploads/2018/04/Tangled-Movie-Poster.jpg,tt0398286,7.8,0,English,gKPzjsl9gYA
"Talladega Nights: The Ballad of Ricky Bobby","Talladega Nights: The Ballad of Ricky Bobby (2006)",2006,Action|Comedy|Sport,"NASCAR stock car racing sensation Ricky Bobby is a national hero because of his ""win at all costs"" approach. He and his loyal racing partner, childhood friend Cal Naughton Jr., are a fearless duo -- ""Shake"" and ""Bake"" by their fans for their ability to finish so many races in the #1 and #2 positions, with Cal always in second place. When flamboyant French Formula One driver Jean Girard challenges ""Shake"" and ""Bake"" for the supremacy of NASCAR, Ricky Bobby must face his own demons and fight Girard for the right to be known as racing's top driver.",https://hydramovies.com/wp-content/uploads/2018/04/Talladega-Nights-The-Ballad-of-Ricky-Bobby-Movie-Poster.jpg,tt0415306,6.6,108,English,cKFlWgC2fsg
"Taking Lives","Taking Lives (2004)",2004,Action|Crime|Drama|Mystery|Thriller,"The film starts in the early 1980s. Young Martin Asher took a bus for Canada. He meets another teen on the bus, Matt Soulsby. When the bus broke down they decided to rent a car and drive to Seattle. On the road the car gets a flat tire, and Matt starts changing the tire. Martin comments on how he and Matt are about the same height, and in that moment he quickly pushes Matt in the way of an oncoming truck causing a huge accident where Matt and the driver both die. He took Matt's guitar and left singing like Matt did. Twenty years later, an FBI profiler, Illeana Scott comes to Canada to help hunt down the now serial killer Martin Asher who killed multiple men and lived by their identities. Martin's mother claims that she saw Martin in Quebec city and she tells the police that Martin is evil. The police also has an eyewitness James Costa who saw Asher kill his last victim...",https://hydramovies.com/wp-content/uploads/2018/04/Taking-Lives-Movie-Poster.jpg,tt0364045,6.2,103,English,Nfoa6QKe4e0
Takers,"Takers (2010)",2010,Action|Crime|Thriller,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse (Chris Brown) Attica successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""takers"" carefully plot their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",https://hydramovies.com/wp-content/uploads/2018/04/Takers-Movie-Poster.jpg,tt1135084,6.2,107,English,SicGk3-bP58
"Taken 3","Taken 3 (2014)",2014,Action|Thriller,"Liam Neeson returns as ex-covert operative Bryan Mills, whose long awaited reconciliation with his ex-wife is tragically cut short when she is brutally murdered. Consumed with rage, and framed for the crime, he goes on the run to evade the relentless pursuit of the CIA, FBI and the police. For one last time, Mills must use his ""particular set of skills,"" to track down the real killers, exact his unique brand of justice, and protect the only thing that matters to him now - his daughter.",https://hydramovies.com/wp-content/uploads/2018/04/Taken-3-Movie-Poster.jpg,tt2446042,6,108,English,HUJZjUaNzgw
Taken,"Taken (2008)",2008,Action|Crime|Thriller,"Seventeen year-old Kim is the pride and joy of her father Bryan Mills. Bryan is a retired agent who left the Central Intelligence Agency to be near Kim in California. Kim lives with her mother Lenore and her wealthy stepfather Stuart. Kim manages to convince her reluctant father to allow her to travel to Paris with her friend Amanda. When the girls arrive in Paris they share a cab with a stranger named Peter, and Amanda lets it slip that they are alone in Paris. Using this information an Albanian gang of human traffickers kidnaps the girls. Kim barely has time to call her father and give him information. Her father gets to speak briefly to one of the kidnappers and he promises to kill the kidnappers if they do not let his daughter go free. The kidnapper wishes him ""good luck,"" so Bryan Mills travels to Paris to search for his daughter and her friend.",https://hydramovies.com/wp-content/uploads/2018/04/Taken-Movie-Poster.jpg,tt0936501,7.8,93,English,3Tz9tQr1Zgo
